id;dt_ocorrencia;uf;regiao;classificacao_da_ocorrencia
1468;21/01/2011;SP;Sudeste;Incidente
1470;21/01/2011;AC;Norte;Acidente
1466;09/12/2010;RJ;Sudeste;Ocorrência Anormal
1465;08/12/2010;DF;Centro-Oeste;Incidente Grave
1464;08/12/2010;RS;Sul;Incidente Grave
1151;25/08/2010;BA;Nordeste;Acidente
1151;25/08/2010;BA;Nordeste;Acidente
1150;25/08/2010;SP;Sudeste;Incidente
1149;24/08/2010;MA;Nordeste;Acidente
1148;24/08/2010;SP;Sudeste;Ocorrência Anormal
1147;24/08/2010;PR;Sul;Incidente
1146;24/08/2010;MA;Nordeste;Acidente
1145;24/08/2010;RS;Sul;Acidente
1144;24/08/2010;DF;Centro-Oeste;Incidente
1143;24/08/2010;PR;Sul;Incidente
1142;23/08/2010;MG;Sudeste;Incidente
1141;23/08/2010;TO;Norte;Incidente
1140;23/08/2010;SP;Sudeste;Incidente
1139;23/08/2010;SP;Sudeste;Ocorrência Anormal
1138;23/08/2010;MG;Sudeste;Incidente
1137;22/08/2010;PA;Norte;Incidente
2132;02/06/2011;BA;Nordeste;Incidente
2131;02/06/2011;MG;Sudeste;Acidente
2130;02/06/2011;DF;Centro-Oeste;Ocorrência Anormal
2129;02/06/2011;RJ;Sudeste;Ocorrência Anormal
2128;02/06/2011;PR;Sul;Incidente
2128;02/06/2011;PR;Sul;Incidente
2127;01/06/2011;RS;Sul;Ocorrência Anormal
2126;01/06/2011;GO;Centro-Oeste;Ocorrência Anormal
2125;01/06/2011;GO;Centro-Oeste;Ocorrência Anormal
2124;01/06/2011;SC;Sul;Ocorrência Anormal
2122;31/05/2011;RJ;Sudeste;Ocorrência Anormal
2121;30/05/2011;RS;Sul;Incidente
2123;31/05/2011;PA;Norte;Incidente Grave
2120;30/05/2011;RJ;Sudeste;Incidente
2119;29/05/2011;PI;Nordeste;Incidente
2118;29/05/2011;BA;Nordeste;Incidente
2117;29/05/2011;MS;Centro-Oeste;Acidente
2116;29/05/2011;PR;Sul;Ocorrência Anormal
2115;28/05/2011;SP;Sudeste;Acidente
2114;28/05/2011;MG;Sudeste;Acidente
1837;27/02/2011;BA;Nordeste;Incidente
1836;27/02/2011;MG;Sudeste;Incidente
1835;26/02/2011;RJ;Sudeste;Ocorrência Anormal
1832;25/02/2011;PR;Sul;Acidente
1834;26/02/2011;RJ;Sudeste;Incidente
1833;26/02/2011;GO;Centro-Oeste;Incidente
1831;25/02/2011;PA;Norte;Ocorrência Anormal
1830;25/02/2011;RJ;Sudeste;Ocorrência Anormal
1829;25/02/2011;SP;Sudeste;Incidente
1828;25/02/2011;SP;Sudeste;Ocorrência Anormal
1827;25/02/2011;SC;Sul;Incidente
1826;25/02/2011;MG;Sudeste;Incidente
1825;24/02/2011;MG;Sudeste;Acidente
1824;23/02/2011;AM;Norte;Ocorrência Anormal
1823;23/02/2011;MG;Sudeste;Incidente
1463;08/12/2010;SP;Sudeste;Ocorrência Anormal
1462;06/12/2010;PR;Sul;Incidente
1461;05/12/2010;AM;Norte;Incidente
1459;04/12/2010;SP;Sudeste;Ocorrência Anormal
1458;04/12/2010;RJ;Sudeste;Incidente
1457;03/12/2010;MG;Sudeste;Incidente
1460;05/12/2010;SP;Sudeste;Incidente
1455;03/12/2010;BA;Nordeste;Incidente
1454;02/12/2010;PR;Sul;Incidente
1453;01/12/2010;PR;Sul;Ocorrência Anormal
1452;01/12/2010;SC;Sul;Incidente
25683;17/10/2020;MA;Nordeste;Acidente
1456;03/12/2010;SP;Sudeste;Acidente
1135;21/08/2010;MG;Sudeste;Ocorrência Anormal
1134;21/08/2010;MA;Nordeste;Ocorrência Anormal
1133;21/08/2010;SC;Sul;Ocorrência Anormal
1132;21/08/2010;RJ;Sudeste;Incidente
1131;20/08/2010;SP;Sudeste;Incidente
1130;20/08/2010;PI;Nordeste;Ocorrência Anormal
1129;20/08/2010;RJ;Sudeste;Ocorrência Anormal
1128;20/08/2010;SC;Sul;Ocorrência Anormal
1127;20/08/2010;PE;Nordeste;Incidente
1126;20/08/2010;RJ;Sudeste;Ocorrência Anormal
1125;20/08/2010;BA;Nordeste;Ocorrência Anormal
1124;20/08/2010;RN;Nordeste;Ocorrência Anormal
1123;19/08/2010;SP;Sudeste;Ocorrência de Solo
1122;19/08/2010;SP;Sudeste;Incidente
1121;19/08/2010;SP;Sudeste;Ocorrência Anormal
1120;19/08/2010;SP;Sudeste;Ocorrência Anormal
1119;18/08/2010;MT;Centro-Oeste;Ocorrência Anormal
25605;08/10/2020;RJ;Sudeste;Ocorrência Anormal
25606;07/10/2020;RJ;Sudeste;Ocorrência Anormal
2112;28/05/2011;TO;Norte;Ocorrência de Solo
2111;25/05/2011;MG;Sudeste;Ocorrência de Solo
2110;25/05/2011;SC;Sul;Ocorrência Anormal
2109;24/05/2011;AM;Norte;Acidente
2109;24/05/2011;AM;Norte;Acidente
2108;24/05/2011;BA;Nordeste;Acidente
2107;24/05/2011;PR;Sul;Ocorrência Anormal
2106;24/05/2011;MS;Centro-Oeste;Acidente
2105;23/05/2011;RR;Norte;Acidente
2104;23/05/2011;MG;Sudeste;Ocorrência Anormal
2103;22/05/2011;GO;Centro-Oeste;Acidente
2102;22/05/2011;RJ;Sudeste;Incidente
2101;21/05/2011;PR;Sul;Ocorrência Anormal
2100;21/05/2011;PR;Sul;Ocorrência Anormal
1820;22/02/2011;PE;Nordeste;Incidente
1813;21/02/2011;DF;Centro-Oeste;Incidente
1806;19/02/2011;Indeterminado;;Incidente
1805;19/02/2011;SP;Sudeste;Incidente
2099;21/05/2011;MG;Sudeste;Ocorrência de Solo
2113;28/05/2011;AM;Norte;Incidente
2098;21/05/2011;PR;Sul;Ocorrência Anormal
2097;20/05/2011;GO;Centro-Oeste;Ocorrência Anormal
2096;20/05/2011;CE;Nordeste;Ocorrência Anormal
2095;18/05/2011;PR;Sul;Ocorrência Anormal
1822;23/02/2011;AM;Norte;Incidente
1821;22/02/2011;PE;Nordeste;Acidente
1819;22/02/2011;SP;Sudeste;Ocorrência Anormal
1818;22/02/2011;SP;Sudeste;Ocorrência Anormal
1817;22/02/2011;PR;Sul;Ocorrência Anormal
1816;21/02/2011;MS;Centro-Oeste;Ocorrência de Solo
1815;21/02/2011;PA;Norte;Acidente
1815;21/02/2011;PA;Norte;Acidente
1814;21/02/2011;AM;Norte;Incidente
1812;21/02/2011;SC;Sul;Incidente
1811;21/02/2011;SP;Sudeste;Incidente
1811;21/02/2011;SP;Sudeste;Incidente
1809;20/02/2011;SP;Sudeste;Ocorrência Anormal
1808;19/02/2011;MT;Centro-Oeste;Acidente
1810;20/02/2011;RJ;Sudeste;Incidente Grave
1807;19/02/2011;SP;Sudeste;Ocorrência Anormal
1804;19/02/2011;PE;Nordeste;Incidente
1803;19/02/2011;DF;Centro-Oeste;Incidente
1802;19/02/2011;RJ;Sudeste;Ocorrência Anormal
1451;01/12/2010;SC;Sul;Incidente
1450;01/12/2010;SP;Sudeste;Incidente
1449;01/12/2010;PA;Norte;Incidente
1448;01/12/2010;RS;Sul;Ocorrência Anormal
1447;01/12/2010;SC;Sul;Ocorrência Anormal
1446;30/11/2010;BA;Nordeste;Incidente
1445;30/10/2010;MS;Centro-Oeste;Incidente
1116;16/08/2010;PR;Sul;Ocorrência Anormal
1444;30/11/2010;Exterior;;Ocorrência Anormal
1443;30/11/2010;RS;Sul;Acidente
1442;29/11/2010;RS;Sul;Ocorrência Anormal
1441;29/11/2010;MA;Nordeste;Incidente
1440;29/11/2010;RJ;Sudeste;Ocorrência Anormal
1438;29/11/2010;ES;Sudeste;Incidente
1437;29/11/2010;SP;Sudeste;Ocorrência de Solo
1436;28/11/2010;RS;Sul;Incidente
1435;26/11/2010;RS;Sul;Ocorrência Anormal
1434;26/11/2010;RS;Sul;Incidente
1433;26/11/2010;SC;Sul;Ocorrência Anormal
1432;25/11/2010;AM;Norte;Incidente
1431;25/11/2010;MS;Centro-Oeste;Acidente
1430;25/11/2010;BA;Nordeste;Ocorrência Anormal
1429;25/11/2010;PA;Norte;Ocorrência Anormal
1428;25/11/2010;SP;Sudeste;Ocorrência Anormal
1427;25/11/2010;SP;Sudeste;Incidente
1118;16/08/2010;RJ;Sudeste;Ocorrência Anormal
1117;17/08/2010;SP;Sudeste;Ocorrência Anormal
1115;17/08/2010;BA;Nordeste;Incidente
1114;15/08/2010;MG;Sudeste;Incidente
1113;15/08/2010;RJ;Sudeste;Incidente
1112;14/08/2010;PR;Sul;Ocorrência Anormal
1111;14/08/2010;PR;Sul;Ocorrência Anormal
1110;13/08/2010;GO;Centro-Oeste;Acidente
1109;12/08/2010;RJ;Sudeste;Acidente
1109;12/08/2010;RJ;Sudeste;Acidente
1108;10/08/2010;RN;Nordeste;Incidente
1107;10/08/2010;SC;Sul;Incidente
1106;10/08/2010;DF;Centro-Oeste;Incidente
1105;09/08/2010;RJ;Sudeste;Ocorrência Anormal
1104;07/08/2010;GO;Centro-Oeste;Incidente Grave
1103;07/08/2010;GO;Centro-Oeste;Incidente
1102;06/08/2010;DF;Centro-Oeste;Ocorrência Anormal
1101;06/08/2010;PA;Norte;Acidente
1100;06/08/2010;GO;Centro-Oeste;Ocorrência Anormal
1099;06/08/2010;MG;Sudeste;Ocorrência Anormal
1098;06/08/2010;DF;Centro-Oeste;Incidente
1097;05/08/2010;GO;Centro-Oeste;Incidente Grave
1096;05/08/2010;PR;Sul;Ocorrência Anormal
1095;05/08/2010;SP;Sudeste;Incidente Grave
2093;17/05/2011;MG;Sudeste;Acidente
2092;17/05/2011;BA;Nordeste;Ocorrência Anormal
2091;16/05/2011;DF;Centro-Oeste;Acidente
2094;17/05/2011;CE;Nordeste;Incidente Grave
2090;16/05/2011;RR;Norte;Incidente
2089;18/05/2011;SP;Sudeste;Acidente
2088;16/05/2011;SP;Sudeste;Incidente
2087;16/05/2011;SP;Sudeste;Ocorrência Anormal
2082;12/05/2011;RN;Nordeste;Ocorrência Anormal
2086;15/05/2011;SP;Sudeste;Incidente
2085;14/05/2011;MS;Centro-Oeste;Acidente
2084;14/05/2011;PA;Norte;Acidente
2083;13/05/2011;RJ;Sudeste;Ocorrência Anormal
1785;16/02/2011;AC;Norte;Incidente
1784;16/02/2011;RS;Sul;Ocorrência Anormal
2081;12/05/2011;GO;Centro-Oeste;Acidente
2080;12/05/2011;PR;Sul;Ocorrência Anormal
1799;19/02/2011;PR;Sul;Ocorrência Anormal
1798;19/02/2011;GO;Centro-Oeste;Incidente Grave
1797;18/02/2011;PA;Norte;Incidente
1797;18/02/2011;PA;Norte;Incidente
1796;18/02/2011;AM;Norte;Incidente
1795;18/02/2011;MT;Centro-Oeste;Acidente
1794;17/02/2011;ES;Sudeste;Incidente
1793;17/02/2011;SP;Sudeste;Incidente
1792;17/02/2011;PR;Sul;Incidente
1791;17/02/2011;AP;Norte;Ocorrência Anormal
1790;17/02/2011;RJ;Sudeste;Ocorrência Anormal
1789;16/02/2011;SP;Sudeste;Incidente
1788;16/02/2011;SP;Sudeste;Ocorrência Anormal
1787;16/02/2011;RJ;Sudeste;Incidente
1801;19/02/2011;SP;Sudeste;Acidente
1800;19/02/2011;PR;Sul;Incidente
1786;16/02/2011;SP;Sudeste;Ocorrência Anormal
1783;16/02/2011;SP;Sudeste;Ocorrência Anormal
1782;16/02/2011;MA;Nordeste;Ocorrência Anormal
1781;16/02/2011;DF;Centro-Oeste;Ocorrência Anormal
1780;15/02/2011;GO;Centro-Oeste;Ocorrência Anormal
1779;15/02/2011;Exterior;;Ocorrência Anormal
1778;15/02/2011;SC;Sul;Incidente
1777;15/02/2011;RS;Sul;Acidente
1414;19/11/2010;SP;Sudeste;Incidente
1776;14/02/2011;SP;Sudeste;Ocorrência Anormal
1426;24/11/2010;MT;Centro-Oeste;Incidente
1425;24/11/2010;SP;Sudeste;Incidente Grave
1424;24/11/2010;PR;Sul;Incidente
1423;23/11/2010;BA;Nordeste;Ocorrência Anormal
1422;23/11/2010;MA;Nordeste;Incidente
1421;22/11/2010;GO;Centro-Oeste;Acidente
1420;21/11/2010;BA;Nordeste;Ocorrência Anormal
1419;21/11/2010;ES;Sudeste;Incidente
1418;21/11/2010;PR;Sul;Ocorrência Anormal
1417;20/11/2010;RJ;Sudeste;Incidente
1416;20/11/2010;RS;Sul;Ocorrência de Solo
1415;19/11/2010;SP;Sudeste;Ocorrência Anormal
1413;19/11/2010;RS;Sul;Ocorrência Anormal
1411;18/11/2010;MT;Centro-Oeste;Acidente
1410;18/11/2010;MS;Centro-Oeste;Incidente Grave
1409;18/11/2010;MT;Centro-Oeste;Acidente
1412;19/11/2010;PA;Norte;Incidente
1408;18/11/2010;SP;Sudeste;Ocorrência Anormal
1093;05/08/2010;SP;Sudeste;Ocorrência Anormal
1092;04/08/2010;GO;Centro-Oeste;Incidente
1091;04/08/2010;RJ;Sudeste;Incidente
1090;04/08/2010;SC;Sul;Incidente
1089;04/08/2010;RJ;Sudeste;Ocorrência Anormal
1088;03/08/2010;RJ;Sudeste;Ocorrência Anormal
1087;03/08/2010;PA;Norte;Acidente
1086;03/08/2010;PB;Nordeste;Ocorrência Anormal
1085;02/08/2010;SP;Sudeste;Incidente
1084;02/08/2010;PR;Sul;Incidente
1083;02/08/2010;MS;Centro-Oeste;Incidente
1082;01/08/2010;RJ;Sudeste;Ocorrência Anormal
1081;01/08/2010;MA;Nordeste;Incidente
1080;31/07/2010;MA;Nordeste;Incidente
1094;05/08/2010;SP;Sudeste;Ocorrência Anormal
2078;12/05/2011;PR;Sul;Ocorrência Anormal
2077;11/05/2011;AM;Norte;Incidente
2076;10/05/2011;MG;Sudeste;Acidente
2075;10/05/2011;GO;Centro-Oeste;Incidente Grave
2074;10/05/2011;AM;Norte;Ocorrência Anormal
2073;08/05/2011;PR;Sul;Ocorrência Anormal
2072;07/05/2011;SP;Sudeste;Ocorrência de Solo
2071;07/05/2011;MT;Centro-Oeste;Incidente Grave
2070;07/05/2011;CE;Nordeste;Incidente
2069;06/05/2011;SP;Sudeste;Incidente
2069;06/05/2011;SP;Sudeste;Incidente
2068;06/05/2011;GO;Centro-Oeste;Incidente
2067;06/05/2011;RJ;Sudeste;Incidente
2079;12/05/2011;RJ;Sudeste;Ocorrência Anormal
2066;06/05/2011;RJ;Sudeste;Ocorrência de Solo
2065;06/05/2011;AM;Norte;Ocorrência de Solo
2062;05/05/2011;AM;Norte;Ocorrência Anormal
2061;04/05/2011;ES;Sudeste;Incidente
1774;14/02/2011;DF;Centro-Oeste;Incidente Grave
1773;14/02/2011;RJ;Sudeste;Ocorrência Anormal
1758;09/02/2011;SC;Sul;Ocorrência Anormal
1755;08/02/2011;RS;Sul;Ocorrência Anormal
2063;05/05/2011;PA;Norte;Ocorrência de Solo
2063;05/05/2011;PA;Norte;Ocorrência de Solo
1772;13/02/2011;PR;Sul;Ocorrência Anormal
1771;13/02/2011;SP;Sudeste;Incidente
1770;13/02/2011;SP;Sudeste;Incidente
2060;04/05/2011;PR;Sul;Incidente
1769;11/02/2011;DF;Centro-Oeste;Ocorrência Anormal
1768;11/02/2011;BA;Nordeste;Ocorrência Anormal
1767;10/02/2011;MG;Sudeste;Incidente
1766;10/02/2011;RJ;Sudeste;Ocorrência Anormal
1765;10/02/2011;RJ;Sudeste;Ocorrência Anormal
1764;10/02/2011;PA;Norte;Ocorrência Anormal
1763;10/02/2011;GO;Centro-Oeste;Ocorrência de Solo
1762;10/02/2011;RJ;Sudeste;Ocorrência Anormal
1761;10/02/2011;PR;Sul;Incidente
1760;10/02/2011;SC;Sul;Ocorrência Anormal
1759;06/02/2011;SP;Sudeste;Incidente
1775;14/02/2011;SP;Sudeste;Ocorrência Anormal
1757;08/02/2011;RS;Sul;Incidente
1756;08/02/2011;SC;Sul;Incidente
1754;07/02/2011;AM;Norte;Ocorrência Anormal
1753;06/02/2011;RJ;Sudeste;Incidente
1752;08/02/2011;SP;Sudeste;Incidente
1751;06/02/2011;RJ;Sudeste;Incidente
1749;05/02/2011;RJ;Sudeste;Acidente
1405;16/11/2010;PR;Sul;Acidente
1404;16/11/2010;SP;Sudeste;Incidente
1749;05/02/2011;RJ;Sudeste;Acidente
1406;17/11/2010;PR;Sul;Incidente
1403;15/11/2010;SP;Sudeste;Acidente
1397;14/11/2010;SP;Sudeste;Ocorrência Anormal
1396;14/11/2010;MT;Centro-Oeste;Incidente
1395;14/11/2010;SC;Sul;Ocorrência Anormal
1394;13/11/2010;PR;Sul;Acidente
1407;18/11/2010;SP;Sudeste;Incidente
1393;13/11/2010;RS;Sul;Ocorrência Anormal
1076;30/07/2010;RJ;Sudeste;Incidente
1402;14/11/2010;RS;Sul;Ocorrência de Solo
1401;14/11/2010;RS;Sul;Ocorrência Anormal
1400;14/11/2010;RS;Sul;Acidente
1399;14/11/2010;PR;Sul;Ocorrência Anormal
1398;14/11/2010;PA;Norte;Incidente
1079;31/07/2010;PR;Sul;Incidente
1078;30/07/2010;RR;Norte;Incidente
1077;30/07/2010;SP;Sudeste;Incidente
1075;29/07/2010;SP;Sudeste;Incidente Grave
1074;29/07/2010;SP;Sudeste;Incidente
1073;28/07/2010;RJ;Sudeste;Ocorrência Anormal
1072;28/07/2010;RJ;Sudeste;Incidente
1071;28/07/2010;RJ;Sudeste;Ocorrência Anormal
1070;27/07/2010;RJ;Sudeste;Ocorrência Anormal
1069;27/07/2010;RS;Sul;Ocorrência Anormal
1068;27/07/2010;RJ;Sudeste;Ocorrência Anormal
1067;27/07/2010;RJ;Sudeste;Ocorrência Anormal
1066;26/07/2010;PE;Nordeste;Incidente
1065;26/07/2010;RJ;Sudeste;Ocorrência Anormal
1064;25/07/2010;SC;Sul;Acidente
1063;24/07/2010;MA;Nordeste;Acidente
1062;24/07/2010;SP;Sudeste;Acidente
1062;24/07/2010;SP;Sudeste;Acidente
1061;24/07/2010;PA;Norte;Acidente
9871;21/07/2019;RS;Sul;Ocorrência Anormal
9870;07/07/2019;SP;Sudeste;Ocorrência de Solo
9869;24/07/2019;SP;Sudeste;Ocorrência Anormal
9867;10/09/2019;MT;Centro-Oeste;Incidente
9868;18/09/2019;MS;Centro-Oeste;Incidente
9866;10/07/2019;SC;Sul;Ocorrência Anormal
9855;30/09/2019;SP;Sudeste;Acidente
8566;08/06/2019;SP;Sudeste;Incidente
8565;08/06/2019;AM;Norte;Acidente
9854;22/09/2019;BA;Nordeste;Ocorrência Anormal
9853;02/09/2019;CE;Nordeste;Incidente
9852;08/09/2019;MS;Centro-Oeste;Acidente
9852;08/09/2019;MS;Centro-Oeste;Acidente
9850;21/09/2019;PR;Sul;Acidente
9851;29/09/2019;AM;Norte;Acidente
8567;10/06/2019;SP;Sudeste;Incidente
8564;07/06/2019;MG;Sudeste;Incidente Grave
8563;06/06/2019;PR;Sul;Acidente
8562;05/06/2019;RS;Sul;Incidente
8561;01/06/2019;SP;Sudeste;Incidente
8560;31/05/2019;RS;Sul;Incidente
8559;30/05/2019;SP;Sudeste;Incidente
8557;29/05/2019;MT;Centro-Oeste;Incidente Grave
8556;29/05/2019;RJ;Sudeste;Incidente
8554;20/05/2019;SP;Sudeste;Incidente
8274;15/01/2019;RJ;Sudeste;Incidente
8273;15/01/2019;SP;Sudeste;Ocorrência de Solo
8272;12/01/2019;RS;Sul;Acidente
8271;05/01/2019;MA;Nordeste;Incidente Grave
8270;29/12/2018;PR;Sul;Incidente
8269;12/01/2019;CE;Nordeste;Acidente
8268;12/01/2019;MS;Centro-Oeste;Acidente
8267;11/01/2019;RS;Sul;Acidente
8266;27/12/2018;SP;Sudeste;Incidente
8265;30/12/2018;SP;Sudeste;Incidente
8264;14/01/2019;RJ;Sudeste;Acidente
8262;02/01/2019;PE;Nordeste;Incidente Grave
8262;02/01/2019;PE;Nordeste;Incidente Grave
8261;12/01/2019;GO;Centro-Oeste;Incidente
8260;09/01/2019;SP;Sudeste;Incidente
11090;30/01/2020;GO;Centro-Oeste;Incidente
11088;25/01/2020;SP;Sudeste;Acidente
11088;25/01/2020;SP;Sudeste;Acidente
11089;17/01/2020;CE;Nordeste;Incidente Grave
11087;16/01/2020;SP;Sudeste;Acidente
11086;27/12/2019;SP;Sudeste;Ocorrência Anormal
9841;23/09/2019;AC;Norte;Incidente Grave
11085;28/01/2020;AM;Norte;Incidente
11084;28/01/2020;SP;Sudeste;Incidente
11083;16/12/2019;MG;Sudeste;Incidente
11081;17/01/2020;MT;Centro-Oeste;Acidente
11080;09/01/2020;RS;Sul;Incidente
11082;19/01/2020;RJ;Sudeste;Incidente
9849;22/09/2019;SP;Sudeste;Incidente
9844;30/09/2019;PR;Sul;Incidente
9842;23/09/2019;SP;Sudeste;Ocorrência Anormal
9847;01/10/2019;PE;Nordeste;Incidente
9846;01/10/2019;RJ;Sudeste;Incidente
9845;30/09/2019;MG;Sudeste;Incidente
8548;22/05/2019;SP;Sudeste;Ocorrência de Solo
9843;30/09/2019;MT;Centro-Oeste;Incidente
9840;22/09/2019;PR;Sul;Incidente
9839;22/09/2019;RS;Sul;Incidente
8547;22/05/2019;MG;Sudeste;Incidente
8553;26/05/2019;MG;Sudeste;Incidente
8552;22/05/2019;GO;Centro-Oeste;Incidente Grave
8551;04/05/2019;MS;Centro-Oeste;Incidente Grave
8550;23/05/2019;MG;Sudeste;Incidente
8548;22/05/2019;SP;Sudeste;Ocorrência de Solo
8546;20/05/2019;BA;Nordeste;Incidente
8545;20/05/2019;SP;Sudeste;Incidente
8544;19/05/2019;RJ;Sudeste;Incidente
8543;18/05/2019;GO;Centro-Oeste;Incidente Grave
8542;04/05/2019;SP;Sudeste;Incidente
8541;16/05/2019;MT;Centro-Oeste;Acidente
8259;08/01/2019;RS;Sul;Acidente
8258;08/01/2019;GO;Centro-Oeste;Incidente
8258;08/01/2019;GO;Centro-Oeste;Incidente
8257;08/01/2019;SP;Sudeste;Incidente Grave
8256;05/01/2019;MS;Centro-Oeste;Incidente
8255;21/12/2018;RJ;Sudeste;Incidente
8254;05/01/2019;RS;Sul;Acidente
8252;01/01/2019;MG;Sudeste;Ocorrência de Solo
8251;31/12/2018;GO;Centro-Oeste;Acidente
